,Tax_Mjoint,TaxRate_SS,TaxRate_FF,TaxRate_MM,Cns_RateSS,Cns_RateFF,Cns_RateMM,CountBars,FF_Index,MM_Index,SS_Index,TOTINDEX,lat,long
1009,3710,4.582210243,1.347708895,3.234501348,4.798870854,1.552575865,3.246294989,0,0.642161527,1.413311871,2.055473397,1.473248016,34.261962,-118.336078
1010,7560,4.62962963,1.587301587,3.042328042,4.765687053,3.216838761,1.548848292,0,1.126251213,0.928417583,2.054668795,1.472671322,29.701847,-95.534537
1011,4880,6.147540984,4.918032787,1.229508197,3.790271636,3.53758686,0.252684776,0,1.77630249,0.27574297,2.05204546,1.470791063,33.524478,-84.325439
1012,7370,3.799185889,2.849389417,0.949796472,5.265289591,3.645200486,1.620089105,0,1.45432939,0.592702988,2.047032378,1.467197966,39.817202,-105.123954
1013,4150,4.578313253,3.13253012,1.445783133,4.761904762,1.996927803,2.764976959,0,1.063107453,0.981855003,2.044962455,1.465714362,42.202273,-70.758184
1014,3570,5.042016807,4.201680672,0.840336134,4.460822343,3.10318076,1.357641583,0,1.539119539,0.504214178,2.043333717,1.464546974,40.81869,-73.858474
1015,4510,4.87804878,2.66075388,2.2172949,4.552414849,1.738194761,2.814220089,0,0.91419346,1.125753282,2.039946743,1.462119381,40.671078,-73.936336
1016,3910,3.324808184,1.79028133,1.534526854,5.526388505,2.072395689,3.453992816,0,0.855697226,1.180500121,2.036197347,1.459432024,40.746286,-73.638905
1017,3210,6.853582555,5.919003115,0.934579439,3.27734535,2.731121125,0.546224225,0,1.731074295,0.303970192,2.035044486,1.458605719,38.814868,-76.933447
1018,5610,9.26916221,3.743315508,5.525846702,1.727473742,0.898286346,0.829187396,0,0.873884049,1.157622239,2.031506287,1.456069736,33.815025,-84.553831
1019,7280,5.21978022,2.197802198,3.021978022,4.300886509,0.0,4.300886509,0,0.372542256,1.65830536,2.030847616,1.455597637,38.906665,-77.124238
1020,6610,5.748865356,3.78214826,1.966717095,3.960752543,0.360068413,3.60068413,0,0.737047212,1.292848195,2.029895407,1.454915147,47.310617,-122.263291
1021,10620,4.331450094,2.448210923,1.883239171,4.851307427,2.474166788,2.377140639,0,1.074280899,0.952659771,2.02694067,1.452797358,41.873571,-88.020766
1022,4940,7.085020243,5.263157895,1.821862348,3.080952014,1.540476007,1.540476007,0,1.302632213,0.71930947,2.021941684,1.449214365,45.515307,-122.502168
1023,14000,2.5,0.785714286,1.714285714,5.992859572,2.465147909,3.527711663,0,0.79007327,1.230614361,2.020687631,1.44831553,34.029865,-84.239745
1024,5850,3.58974359,2.905982906,0.683760684,5.298358377,2.171458351,3.126900026,0,1.071213434,0.949128925,2.020342358,1.448068058,41.918877,-88.078095
1025,5760,8.159722222,3.819444444,4.340277778,2.390798656,0.710777979,1.680020677,0,0.836822951,1.183382376,2.020205327,1.447969841,42.405938,-71.054649
1026,6260,5.750798722,2.396166134,3.354632588,3.918425505,1.602992252,2.315433253,0,0.833316566,1.185627649,2.018944215,1.447065947,25.668203,-80.29701
1027,2130,9.389671362,3.286384977,6.103286385,1.569037657,0.0,1.569037657,0,0.557064359,1.452650483,2.009714842,1.440450851,38.862044,-77.154372
1028,3220,4.658385093,3.726708075,0.931677019,4.564666103,3.043110735,1.521555368,0,1.442601594,0.563375275,2.005976869,1.437771681,41.837923,-87.821859
1029,6890,4.35413643,1.306240929,3.047895501,4.755207287,2.009242516,2.745964771,0,0.756820659,1.248357637,2.005178296,1.437199309,40.596691,-74.074866
1030,3860,3.367875648,1.554404145,1.813471503,5.379557681,4.482964734,0.896592947,0,1.458060208,0.546311268,2.004371476,1.436621025,33.639853,-84.26715
1031,14000,5.071428571,2.285714286,2.785714286,4.293442482,1.402524544,2.890917938,0,0.761175487,1.242541913,2.003717399,1.43615222,40.700671,-73.889433
1032,5760,3.125,2.256944444,0.868055556,5.531269516,0.0,5.531269516,0,0.382567264,1.621061897,2.003629162,1.436088976,45.369302,-122.762307
1033,4750,4.210526316,2.526315789,1.684210526,4.840429896,2.62531791,2.215111986,0,1.127797527,0.875747207,2.003544734,1.436028463,29.61951,-95.191644
1034,5170,7.350096712,4.061895551,3.288201161,2.842170708,0.0,2.842170708,0,0.688518618,1.314727115,2.003245733,1.435814156,34.155097,-118.547553
1035,8820,2.267573696,1.020408163,1.247165533,6.075098559,4.782524397,1.292574161,0,1.447368137,0.555835944,2.003204081,1.435784302,41.915737,-88.129434
1036,6140,3.583061889,1.302931596,2.280130293,5.237289501,3.142373701,2.0949158,0,1.058205838,0.944730867,2.002936706,1.435592663,40.724744,-73.909639
1037,8260,5.205811138,3.389830508,1.81598063,4.204753199,1.828153565,2.376599634,0,1.061748228,0.941114834,2.002863063,1.43553988,40.126827,-75.530448
1038,2630,1.901140684,0.0,0.0,7.510326699,7.510326699,0.0,0,2.001281173,0.0,2.001281173,1.43440607,29.89036,-95.392527
1039,5390,4.823747681,3.153988868,1.669758813,4.431599229,3.468208092,0.963391137,0,1.458797779,0.539750753,1.998548532,1.432447466,40.029586,-74.948936
1040,2300,0.0,0.0,0.0,7.5,7.5,0.0,0,1.998529412,0.0,1.998529412,1.432433762,40.988306,-74.064693
1041,9110,4.939626784,3.402854007,1.536772777,4.354753054,3.292618163,1.062134891,0,1.454192542,0.543521032,1.997713574,1.431849015,30.062169,-95.383966
1042,4260,3.521126761,1.408450704,2.112676056,5.241700641,4.368083867,0.873616773,0,1.402707746,0.590905978,1.993613724,1.428910472,40.000162,-74.991632
1043,10030,4.287138584,2.492522433,1.794616152,4.751826858,2.35594777,2.395879088,0,1.050290106,0.942630819,1.992920925,1.428413913,45.454271,-122.879619
1044,970,0.0,0.0,0.0,7.474307069,2.49143569,4.98287138,0,0.663894334,1.327788668,1.991683001,1.427526639,30.080851,-89.813366
1045,4020,5.970149254,4.975124378,0.995024876,3.656914894,3.656914894,0.0,0,1.81777731,0.168663409,1.986440719,1.423769265,47.372495,-122.595828
1046,4140,3.381642512,1.449275362,1.93236715,5.295950156,2.024922118,3.271028037,0,0.78524411,1.199181995,1.984426105,1.422325303,34.545587,-118.420095
1047,7340,2.179836512,1.36239782,0.817438692,6.058311246,5.149564559,0.908746687,0,1.603143092,0.380715621,1.983858713,1.421918628,40.745289,-73.760586
1048,5980,3.010033445,2.006688963,1.003344482,5.530040304,2.718155404,2.8118849,0,1.064455746,0.919358262,1.983814008,1.421886586,34.052922,-118.143465
1049,4260,7.042253521,4.225352113,2.816901408,2.961672474,2.177700348,0.783972125,0,1.296518698,0.68638925,1.982907947,1.421237172,42.088907,-70.998375
1050,600,0.0,0.0,0.0,7.432818754,7.432818754,0.0,0,1.980627586,0.0,1.980627586,1.419602737,39.874881,-75.346642
1051,2570,9.338521401,3.501945525,5.836575875,1.486936203,0.495645401,0.991290802,0,0.725678244,1.253488713,1.979166957,1.41855584,38.88423,-76.893317
1052,1210,4.958677686,0.0,0.0,7.42280285,3.859857482,3.562945368,0,1.028538494,0.949420148,1.977958642,1.417689788,39.647607,-105.089482
1053,2150,5.581395349,4.186046512,1.395348837,3.870967742,3.870967742,0.0,0,1.741062092,0.236521014,1.977583106,1.417420625,47.820849,-122.525462
1054,1200,11.66666667,2.5,9.166666667,0.0,0.0,0.0,0,0.423766816,1.553811659,1.977578475,1.417417306,40.775906,-73.990358
1055,10120,3.260869565,2.371541502,0.889328063,5.340646651,1.154734411,4.18591224,0,0.709694994,1.266169586,1.97586458,1.416188882,33.67052,-84.73428
1056,2480,3.629032258,0.0,0.0,7.412113511,4.235493435,3.176620076,0,1.128634427,0.84647582,1.975110247,1.415648218,40.150307,-74.839218
1057,5260,4.372623574,3.041825095,1.330798479,4.628022677,3.702418142,0.925604535,0,1.502195354,0.472225679,1.974421033,1.415154228,37.675731,-122.133017
1058,5150,5.242718447,1.747572816,3.495145631,4.066418163,2.033209082,2.033209082,0,0.838015767,1.134241114,1.972256882,1.413603086,38.772863,-77.186523
1059,3260,3.987730061,3.067484663,0.920245399,4.855826992,3.504205046,1.351621946,0,1.453726864,0.51615528,1.969882144,1.411901007,39.989604,-75.109091
1060,4400,3.636363636,1.818181818,1.818181818,5.064963664,2.569184467,2.495779197,0,0.992806144,0.973245799,1.966051943,1.409155734,39.960411,-75.270393
1061,2070,0.0,0.0,0.0,7.375189107,0.0,7.375189107,0,0.0,1.96527098,1.96527098,1.408595983,41.702967,-87.778864
1062,6860,4.810495627,3.352769679,1.457725948,4.298245614,2.280701754,2.01754386,0,1.176056951,0.784710453,1.960767403,1.405368073,47.753859,-122.626792
1063,3880,4.639175258,3.608247423,1.030927835,4.401942927,2.732240437,1.669702489,0,1.339683925,0.619675807,1.959359732,1.404359133,45.388717,-122.155068
1064,3430,2.915451895,1.457725948,1.457725948,5.492493592,5.126327353,0.366166239,0,1.613109819,0.344666887,1.957776705,1.403224508,41.902093,-87.740857
1065,3480,3.735632184,2.298850575,1.436781609,4.954508603,3.963606882,0.990901721,0,1.445855293,0.507590312,1.953445605,1.400120218,29.981209,-95.463971
1066,4670,1.070663812,0.0,0.0,7.324294842,3.584229391,3.740065451,0,0.955091714,0.996617441,1.951709155,1.398875628,29.789523,-94.859125
1067,5000,4.2,1.2,3.0,4.651162791,3.418324461,1.23283833,0,1.114291002,0.837035334,1.951326336,1.398601245,41.700273,-87.663267
1068,5560,3.417266187,2.338129496,1.079136691,5.142346102,4.695185572,0.447160531,0,1.647457538,0.302076058,1.949533596,1.397316309,39.593836,-105.01146
1069,3310,5.135951662,0.906344411,4.229607251,4.047735362,1.535347896,2.512387466,0,0.562756531,1.386424245,1.949180776,1.397063428,40.483638,-74.44246
1070,4040,6.683168317,2.475247525,4.207920792,3.058529126,3.058529126,0.0,0,1.23457916,0.713270879,1.947850039,1.39610963,38.98278,-76.785824
1071,650,0.0,0.0,0.0,7.3089701,7.3089701,0.0,0,1.947625562,0.0,1.947625562,1.395948738,40.117217,-74.777844
1072,5340,4.868913858,2.434456929,2.434456929,4.19412822,2.396644697,1.797483523,0,1.051292147,0.891633316,1.942925463,1.392579971,40.633026,-74.372905
1073,4040,8.663366337,5.445544554,3.217821782,1.777777778,1.777777778,0.0,0,1.396781921,0.545442437,1.942224358,1.392077458,34.141586,-117.957627
1074,540,16.66666667,0.0,0.0,7.275666936,4.042037187,3.233629749,0,1.077084027,0.861667221,1.938751248,1.389588128,47.73228,-122.562318
1075,6990,4.291845494,1.001430615,3.290414878,4.543979228,2.434274586,2.109704641,0,0.818411806,1.119921691,1.938333498,1.389288707,40.701265,-73.809605
1076,7650,6.14379085,4.575163399,1.568627451,3.356194367,2.699547643,0.656646724,0,1.494871019,0.440869943,1.935740962,1.387430523,42.206188,-71.00232
1077,4530,3.752759382,2.207505519,1.545253863,4.87366936,2.052071309,2.821598051,0,0.921003683,1.013803816,1.934807499,1.38676147,39.983259,-75.429241
1078,3600,4.166666667,3.055555556,1.111111111,4.589666933,1.515853299,3.073813634,0,0.92186754,1.007421734,1.929289274,1.382806316,40.84715,-73.89868
1079,2290,4.80349345,3.493449782,1.310043668,4.175365344,2.087682672,2.087682672,0,1.148469266,0.778367243,1.92683651,1.381048311,40.009753,-75.231508
1080,6580,4.103343465,2.127659574,1.975683891,4.616638001,2.806191726,1.810446275,0,1.108420169,0.817322393,1.925742562,1.380264231,40.8399,-73.693124
1081,12740,4.003139717,1.962323391,2.040816327,4.673447748,1.570906806,3.102540942,0,0.751227475,1.172668005,1.92389548,1.378940346,41.946189,-87.806117
1082,4970,8.450704225,5.23138833,3.219315895,1.829673985,1.164337991,0.665335995,0,1.19701734,0.722988173,1.920005512,1.376152236,39.099155,-76.879864
1083,8010,3.121098627,1.872659176,1.248439451,5.195198225,2.471502068,2.723696157,0,0.976010937,0.937403802,1.913414738,1.371428339,34.015444,-118.111012
1084,1340,0.0,0.0,0.0,7.175382917,1.37988133,5.795501587,0,0.36769779,1.544330717,1.912028507,1.370434766,39.91714,-75.267387
1085,8010,4.369538077,2.496878901,1.872659176,4.393955632,3.483013611,0.910942021,0,1.351358454,0.560167583,1.911526037,1.370074624,34.222506,-118.444689
1086,840,5.952380952,0.0,0.0,7.172131148,7.172131148,0.0,0,1.911162006,0.0,1.911162006,1.369813706,41.522116,-87.700733
1087,5430,3.683241252,2.025782689,1.657458564,4.826720726,1.93068829,2.896032436,0,0.857855437,1.052657842,1.910513279,1.369348735,41.876897,-87.976328
1088,5370,6.331471136,2.60707635,3.724394786,3.136669156,1.41896938,1.717699776,0,0.820030583,1.089026438,1.909057021,1.368304971,34.045105,-118.185914
1089,3540,5.084745763,1.97740113,3.107344633,3.928946932,1.604781141,2.32416579,0,0.762809767,1.146037642,1.908847409,1.368154733,40.76791,-74.16838
1090,7840,5.484693878,2.040816327,3.443877551,3.647273369,2.411906583,1.235366786,0,0.988634261,0.912949324,1.901583585,1.362948432,34.224196,-118.632394
1091,7390,5.412719892,3.51826793,1.894451962,3.676902014,1.603755134,2.073146881,0,1.023723653,0.873555019,1.897278673,1.359862912,29.880162,-97.966164
1092,4670,7.922912206,5.995717345,1.927194861,2.068680182,1.406702524,0.661977658,0,1.391159269,0.503070068,1.894229337,1.357677319,45.482967,-122.557619
1093,3130,5.750798722,1.916932907,3.833865815,3.449975357,0.369640217,3.08033514,0,0.423431268,1.470684761,1.894116029,1.357596106,33.972782,-118.022066
1094,3360,3.869047619,2.976190476,0.892857143,4.639175258,3.436426117,1.202749141,0,1.420190794,0.471842563,1.892033356,1.356103364,40.115345,-75.28199
1095,11100,4.324324324,2.792792793,1.531531532,4.347826087,3.038239916,1.309586171,0,1.282998742,0.608571094,1.891569835,1.355771138,34.308729,-118.687223
1096,3980,7.537688442,3.015075377,4.522613065,2.288329519,0.0,2.288329519,0,0.511075557,1.376385849,1.887461406,1.352826446,34.05038,-118.211991
1097,260,19.23076923,0.0,0.0,7.068136839,5.937234945,1.130901894,0,1.582098488,0.301352093,1.883450581,1.349951712,29.943018,-90.083073
1098,3900,3.333333333,2.051282051,1.282051282,4.924592182,4.924592182,0.0,0,1.659965081,0.217316316,1.877281397,1.345529987,30.307375,-95.438548
1099,9470,2.006335797,1.267159451,0.739176346,5.765581667,4.159976646,1.605605021,0,1.323303474,0.553141877,1.876445351,1.344930756,40.988682,-73.789204
1100,6950,4.316546763,2.014388489,2.302158273,4.292455512,1.84774575,2.444709762,0,0.833822296,1.041674561,1.875496856,1.344250928,40.869953,-73.865746
1101,5570,1.615798923,0.0,0.0,7.035915896,7.035915896,0.0,0,1.874864648,0.0,1.874864648,1.343797796,29.548404,-95.861706
1102,13840,3.323699422,2.239884393,1.083815029,4.91954023,3.448275862,1.471264368,0,1.298539568,0.575762619,1.874302188,1.343394657,39.62732,-104.779035
1103,5790,5.526770294,2.936096718,2.590673575,3.505696757,1.213510416,2.292186341,0,0.821052978,1.04993684,1.870989817,1.341020535,29.815894,-95.522885
1104,2490,0.0,0.0,0.0,7.009089913,4.709232286,2.299857628,0,1.254871897,0.612844415,1.867716312,1.338674271,41.654945,-87.681952
1105,2830,0.0,0.0,0.0,7.007575758,0.0,7.007575758,0,0.0,1.867312834,1.867312834,1.33838508,40.902926,-74.094669
1106,5450,7.155963303,3.119266055,4.036697248,2.449237576,1.817176266,0.63206131,0,1.012960606,0.852673085,1.865633692,1.337181565,39.004989,-77.10149
1107,8650,6.242774566,3.352601156,2.89017341,3.012048193,1.554605519,1.457442674,0,0.982545094,0.87826944,1.860814534,1.333727463,39.066616,-76.980935
1108,3380,2.958579882,1.775147929,1.183431953,5.094614265,0.58224163,4.512372635,0,0.456049784,1.403014267,1.859064051,1.332472815,41.959701,-87.941835
1109,15070,2.720637027,1.791639018,0.928998009,5.224908564,3.562437657,1.662470907,0,1.252979723,0.600471012,1.853450735,1.328449505,39.485499,-104.778638
1110,14160,2.259887006,1.553672316,0.706214689,5.511642811,2.050843837,3.460798975,0,0.809847472,1.041909279,1.85175675,1.327235352,34.005578,-84.468945
1111,920,9.782608696,0.0,0.0,6.944444444,6.944444444,0.0,0,1.850490196,0.0,1.850490196,1.326327557,30.269969,-97.683557
1112,8970,7.246376812,3.790412486,3.455964326,2.334851936,1.195899772,1.138952164,0,0.961172528,0.889306453,1.850478981,1.326319519,47.311491,-122.36281
1113,1100,10.90909091,4.545454545,6.363636364,0.0,0.0,0.0,0,0.77048512,1.078679168,1.849164288,1.325377221,40.844016,-73.644006
1114,2110,10.90047393,2.369668246,8.530805687,0.0,0.0,0.0,0,0.401674707,1.446028946,1.847703653,1.324330319,34.181293,-118.260277
1115,5510,5.626134301,3.266787659,2.359346642,3.350644999,1.256491875,2.094153124,0,0.888560611,0.957955341,1.846515952,1.323479042,39.950318,-75.304042
1116,8490,8.716136631,4.475853946,4.240282686,1.38425722,1.38425722,0.0,0,1.127551186,0.718756437,1.846307623,1.323329724,47.442737,-122.123973
1117,4760,9.453781513,3.781512605,5.672268908,0.907441016,0.907441016,0.0,0,0.882798164,0.961487734,1.844285898,1.321880664,25.703032,-80.297375
1118,4540,3.964757709,1.101321586,2.863436123,4.380809916,0.0,4.380809916,0,0.186681417,1.652728679,1.839410096,1.318385963,38.915222,-76.785129
1119,2820,3.546099291,1.063829787,2.482269504,4.646360351,0.0,4.646360351,0,0.180326305,1.658879754,1.839206058,1.31823972,29.871644,-97.676821
1120,4470,6.040268456,5.369127517,0.67114094,3.057970381,2.184264558,0.873705823,0,1.492145491,0.346579808,1.838725299,1.317895139,40.890964,-73.846239
1121,3910,4.859335038,3.836317136,1.023017903,3.804424405,2.254473721,1.549950683,0,1.251032498,0.586424686,1.837457184,1.316986225,40.101404,-75.105519
1122,6470,5.7187017,3.863987635,1.854714065,3.238741518,0.23133868,3.007402838,0,0.716616849,1.115770913,1.832387762,1.313352748,45.603287,-122.51017
1123,6380,4.702194357,3.605015674,1.097178683,3.881439661,1.058574453,2.822865208,0,0.893153363,0.938189719,1.831343082,1.31260398,39.929518,-104.954808
1124,2400,5.0,2.916666667,2.083333333,3.69147076,1.748591412,1.942879347,0,0.960342801,0.870859216,1.831202017,1.312502872,33.933808,-84.272577
1125,17790,1.967397414,1.349072513,0.618324902,5.617329075,5.617329075,0.0,0,1.725529848,0.10481023,1.830340078,1.311885083,29.998421,-95.66736
1126,2520,6.746031746,4.761904762,1.984126984,2.575896964,0.0,2.575896964,0,0.807174888,1.022723649,1.829898537,1.311568611,37.945512,-122.56012
1127,1510,0.0,0.0,0.0,6.864988558,6.864988558,0.0,0,1.829317539,0.0,1.829317539,1.311152185,33.583798,-84.271027
1128,7990,2.628285357,1.877346683,0.750938673,5.190188411,4.265908283,0.924280128,0,1.45496198,0.373582626,1.828544606,1.310598189,39.563846,-105.079066
1129,5010,4.391217565,2.994011976,1.397205589,4.050632911,1.64556962,2.405063291,0,0.946001074,0.877714375,1.823715449,1.307136921,47.916786,-122.302643
1130,1770,10.73446328,3.389830508,7.344632768,0.0,0.0,0.0,0,0.574599073,1.244964657,1.81956373,1.304161201,34.064958,-118.382979
1131,3990,3.50877193,2.005012531,1.503759398,4.590163934,2.99765808,1.592505855,0,1.138650822,0.679253305,1.817904127,1.302971691,40.891197,-73.972515
1132,5050,4.554455446,3.96039604,0.594059406,3.918154114,3.918154114,0.0,0,1.7153866,0.100697065,1.816083665,1.301666886,42.276029,-71.244543
1133,3960,7.070707071,1.515151515,5.555555556,2.302449807,2.302449807,0.0,0,0.870363528,0.941704036,1.812067564,1.29878837,40.607152,-74.280531
1134,2060,10.67961165,2.912621359,7.766990291,0.0,0.0,0.0,0,0.493708912,1.316557099,1.81026601,1.297497117,25.750167,-80.190028
1135,7130,4.207573633,3.225806452,0.981767181,4.113956598,1.851280469,2.262676129,0,1.040107687,0.76935278,1.809460467,1.296919749,30.078514,-97.838012
1136,5100,3.529411765,1.568627451,1.960784314,4.54316002,4.122497055,0.420662965,0,1.36441712,0.444460438,1.808877558,1.296501952,33.885624,-118.205918
1137,3360,5.05952381,1.19047619,3.869047619,3.556910569,2.743902439,0.81300813,0,0.932963019,0.872472351,1.80543537,1.294034785,38.950549,-76.89172
1138,3360,2.678571429,0.0,0.0,6.775315876,2.563633034,4.211682842,0,0.683132803,1.122289604,1.805422407,1.294025494,41.662446,-87.789969
1139,3440,5.23255814,3.488372093,1.744186047,3.445036016,3.445036016,0.0,0,1.509303308,0.295651267,1.804954575,1.293690178,42.492456,-70.97393
1140,1700,5.882352941,1.764705882,4.117647059,3.024470718,3.024470718,0.0,0,1.105062008,0.697968874,1.803030882,1.292311383,40.817097,-74.085024
1141,5480,4.01459854,2.372262774,1.642335766,4.189008043,3.770107239,0.418900804,0,1.406737191,0.390011703,1.796748894,1.287808807,41.97428,-87.827132
1142,1910,4.712041885,0.0,0.0,6.740815639,6.740815639,0.0,0,1.796229108,0.0,1.796229108,1.287436254,42.236423,-70.814436
1143,2000,6.0,2.5,3.5,2.923768095,2.923768095,0.0,0,1.20286502,0.593273543,1.796138563,1.287371356,40.81471,-73.908593
1144,2920,3.082191781,0.0,0.0,6.736394256,2.127282397,4.60911186,0,0.566858192,1.228192748,1.79505094,1.286591809,33.833181,-118.292062
1145,4450,2.247191011,1.348314607,0.898876404,5.305039788,1.396063102,3.908976686,0,0.600558151,1.193992914,1.794551065,1.286233526,40.692979,-73.652416
1146,2420,4.545454545,2.479338843,2.066115702,3.830500359,1.91525018,1.91525018,0,0.930622453,0.860578351,1.791200804,1.283832247,29.773179,-95.314327
1147,7630,7.208387942,4.718217562,2.49017038,2.131060202,0.932338839,1.198721364,0,1.048210492,0.741524616,1.789735109,1.282781719,42.488769,-71.154438
1148,3910,3.836317136,2.557544757,1.278772379,4.276078053,1.867019995,2.409058058,0,0.931026956,0.858703638,1.789730594,1.282778483,33.953617,-118.308428
1149,2670,5.243445693,2.247191011,2.996254682,3.379193821,0.724112962,2.655080859,0,0.573868799,1.215386281,1.78925508,1.282437661,41.583084,-87.501585
1150,6090,3.9408867,1.97044335,1.97044335,4.207152159,4.207152159,0.0,0,1.455085712,0.334003402,1.789089114,1.282318706,45.445048,-122.528173
1151,4260,2.816901408,1.877934272,0.938967136,4.914349902,4.914349902,0.0,0,1.6278522,0.159161245,1.787013445,1.280830983,39.610714,-104.949039
1152,3390,6.194690265,3.244837758,2.949852507,2.762029365,2.762029365,0.0,0,1.286021416,0.500019842,1.786041258,1.280134174,42.166731,-70.952363
1153,2060,3.883495146,0.0,0.0,6.698821008,6.698821008,0.0,0,1.785038774,0.0,1.785038774,1.27941565,45.278476,-122.323188
1154,2420,2.066115702,0.0,0.0,6.697108067,0.0,6.697108067,0,0.0,1.784582326,1.784582326,1.279088493,40.280968,-74.168903
1155,1330,10.52631579,3.759398496,6.766917293,0.0,0.0,0.0,0,0.637243332,1.147037998,1.784281331,1.278872757,39.788551,-104.956478
1156,8180,4.523227384,3.178484108,1.344743276,3.812895758,2.791584394,1.021311364,0,1.282649572,0.500092471,1.782742042,1.277769481,45.478314,-122.390727
1157,3190,3.134796238,0.940438871,2.194357367,4.68975469,4.68975469,0.0,0,1.409092405,0.371958334,1.781050739,1.27655725,33.589298,-84.636766
1158,2940,4.761904762,3.741496599,1.020408163,3.646973012,3.646973012,0.0,0,1.606019884,0.172966047,1.778985932,1.275077312,39.862519,-105.192405
1159,4680,4.487179487,2.991452991,1.495726496,3.817983481,0.623344242,3.19463924,0,0.673174311,1.104813099,1.77798741,1.274361627,40.069399,-75.000162
1160,590,0.0,0.0,0.0,6.666666667,1.212121212,5.454545455,0,0.322994652,1.453475936,1.776470588,1.273274455,29.632734,-96.055105
1161,2810,3.914590747,1.423487544,2.491103203,4.163197336,1.52650569,2.636691646,0,0.648059583,1.124859523,1.772919106,1.270728951,34.066117,-118.846342
1162,1890,10.05291005,5.291005291,4.761904762,0.250647506,0.0,0.250647506,0,0.896860986,0.873965076,1.770826063,1.269228775,39.97957,-75.257036
1163,7810,7.81049936,5.121638924,2.688860435,1.674223927,0.627833973,1.046389955,0,1.035451536,0.734612077,1.770063613,1.268682294,47.840735,-122.33266
1164,820,7.317073171,0.0,0.0,6.630500301,0.0,6.630500301,0,0.0,1.766833316,1.766833316,1.266366998,42.13246,-71.054013
1165,5290,2.457466919,1.512287335,0.945179584,5.063784205,5.063784205,0.0,0,1.605692431,0.160214297,1.765906729,1.265702873,41.606984,-87.753523
1166,4560,7.675438596,4.166666667,3.50877193,1.741181757,0.786340148,0.954841609,0,0.915814549,0.849197649,1.765012198,1.265061723,29.736295,-95.523292
1167,1970,2.030456853,0.0,0.0,6.620209059,4.703832753,1.916376307,0,1.253433081,0.510657922,1.764091002,1.264401462,39.971893,-75.057876
1168,5610,2.852049911,2.139037433,0.713012478,4.799250849,2.926372469,1.87287838,0,1.142373426,0.619927415,1.762300841,1.263118375,40.520494,-74.272943
1169,5150,5.048543689,2.524271845,2.524271845,3.397843108,1.551189245,1.846653863,0,0.841227368,0.919959998,1.761187366,1.262320298,25.9031,-80.302654
1170,12070,2.982601491,1.988400994,0.994200497,4.702060357,3.54791827,1.154142088,0,1.282463212,0.476068593,1.758531804,1.260416941,42.049573,-87.895003
1171,7300,4.520547945,1.369863014,3.150684932,3.71927555,2.964639931,0.754635619,0,1.022190341,0.735150486,1.757340828,1.259563316,38.758348,-76.983786
1172,380,0.0,0.0,0.0,6.591537317,6.591537317,0.0,0,1.756450826,0.0,1.756450826,1.258925412,39.935834,-75.113921
1173,3290,4.255319149,1.215805471,3.039513678,3.882528621,2.986560478,0.895968143,0,1.001917733,0.753967172,1.755884904,1.258519791,29.651728,-95.519919
1174,2760,2.173913043,0.0,0.0,6.588429071,4.735433395,1.852995676,0,1.261853722,0.493768848,1.75562257,1.258331765,41.724657,-87.828048
1175,5400,5.185185185,2.592592593,2.592592593,3.28407225,2.517788725,0.766283525,0,1.110378526,0.643653905,1.754032431,1.257192042,29.741325,-95.560254
1176,9850,5.279187817,2.436548223,2.842639594,3.223367424,2.109116957,1.114250468,0,0.975028949,0.77876151,1.753790459,1.25701861,29.750233,-95.615383
1177,4360,5.733944954,1.605504587,4.128440367,2.930598108,1.731717064,1.198881044,0,0.733595492,1.019264949,1.752860441,1.256352025,47.614533,-122.168798
1178,12000,3.666666667,2.333333333,1.333333333,4.237873693,2.487447602,1.750426091,0,1.058347321,0.692446039,1.750793359,1.254870458,40.232327,-75.303915
1179,1730,6.358381503,1.734104046,4.624277457,2.52312868,0.0,2.52312868,0,0.2939423,1.456185717,1.750128017,1.254393578,40.401088,-74.032978
1180,7320,2.595628415,2.18579235,0.409836066,4.908979341,4.908979341,0.0,0,1.678605119,0.06946997,1.748075089,1.252922154,29.45219,-95.027849
1181,2480,6.85483871,4.435483871,2.419354839,2.196382429,2.196382429,0.0,0,1.337115669,0.410096919,1.747212588,1.252303961,40.897721,-73.779258
1182,7390,4.871447903,2.97699594,1.894451962,3.453194205,2.702499812,0.750694392,0,1.224757551,0.521160327,1.745917878,1.251375986,40.890317,-74.011478
1183,3670,4.08719346,2.452316076,1.634877384,3.936303453,0.0,3.936303453,0,0.41568407,1.32603181,1.74171588,1.24836423,42.219645,-71.216769
1184,5400,2.962962963,2.037037037,0.925925926,4.649000465,2.556950256,2.092050209,0,1.026643519,0.714420523,1.741064041,1.247897028,40.794927,-74.162353
1185,6170,6.320907618,4.700162075,1.620745543,2.507732174,1.086683942,1.421048232,0,1.086278396,0.65339483,1.739673226,1.24690017,45.688497,-122.57785
1186,4240,5.424528302,2.594339623,2.830188679,3.076397197,1.298923261,1.777473936,0,0.785882862,0.953380544,1.739263406,1.246606434,40.829881,-73.90812
1187,2940,3.741496599,1.700680272,2.040816327,4.131355932,0.847457627,3.283898305,0,0.514099278,1.220994408,1.735093686,1.243617812,34.003638,-118.308806
1188,4430,5.643340858,4.514672686,1.128668172,2.9201817,0.0,2.9201817,0,0.765267388,0.969459382,1.73472677,1.243354828,45.807695,-122.693908
